geoid,aland20,awater20,lat20,lon20,name,land_acre
40131051012,2814367,0,33.5772938,-111.991176,Paradise Valley,695.4441575
40131051013,1263811,0,33.5712226,-112.0135919,Paradise Valley,312.2940172
40131115022,655746,0,33.4767682,-112.0172271,Camelback East,162.0381153
40131042123,645406,0,33.5999593,-112.146963,North Mountain,159.4830496
40131080002,2044493,5625,33.4956954,-111.9511396,Camelback East,505.2044428
40131123022,295135,0,33.4767737,-112.1633352,Maryvale,72.92933418
40131082001,423256,7533,33.5053015,-111.9931881,Camelback East,104.5886739
40131082002,488999,8515,33.4979921,-111.9831729,Camelback East,120.8340979
40131082003,644917,0,33.4986754,-111.9911398,Camelback East,159.3622153
40131124021,646935,0,33.4696048,-112.1821006,Maryvale,159.8608732
40136117004,1304092,0,33.7054057,-112.1566466,Deer Valley,322.2476537
40136118001,734711,0,33.7020633,-112.1473341,Deer Valley,181.5507617
40136118002,641025,0,33.7091071,-112.1479748,Deer Valley,158.4004826
40136118004,603673,0,33.7094156,-112.1392603,Deer Valley,149.1706167
40131123023,218468,0,33.4786544,-112.1589213,Maryvale,53.98453514
40131124011,331514,0,33.4786084,-112.1730127,Maryvale,81.91876697
40131124012,643202,0,33.4768873,-112.1821062,Maryvale,158.9384302
40131124022,312354,0,33.4714971,-112.1733869,Maryvale,77.18423517
40131125021,616043,0,33.4695053,-112.1992196,Maryvale,152.2273055
40131167131,268174,0,33.3018649,-111.9991036,Ahwatukee Foothills,66.26713627
40131125022,351193,0,33.4679159,-112.1909114,Maryvale,86.78154627
40131125041,1119372,0,33.4765076,-112.1951819,Maryvale,276.6024181
40131167123,1264479,0,33.2943526,-111.9888036,Ahwatukee Foothills,312.4590833
40131167132,774508,0,33.2933135,-112.0056156,Ahwatukee Foothills,191.3847993
40136126001,666212,0,33.7633357,-111.9893706,Desert View,164.6243163
40136127002,1385942,6787,33.7604827,-111.9815442,Desert View,342.4731979
40136128001,2193740,0,33.7467964,-111.9875678,Desert View,542.0841227
40131125142,3413340,821685,33.3999308,-112.1815458,Laveen,843.4533807
40131167133,484551,91044,33.2984431,-112.0020339,Ahwatukee Foothills,119.7349749
40131167134,495958,78103,33.2999281,-112.0080119,Ahwatukee Foothills,122.5537016
40131167135,393056,0,33.3034055,-112.0112628,Ahwatukee Foothills,97.12610288
40136199001,650835,0,33.6516381,-111.9684029,Paradise Valley,160.8245827
40136199004,687030,0,33.6443613,-111.9642897,Paradise Valley,169.7685482
40131083022,667538,0,33.4988415,-111.9997847,Camelback East,164.9519775
40131076022,653397,0,33.5128447,-112.0518835,Camelback East,161.4576657
40131083013,668384,0,33.5062049,-111.9997405,Camelback East,165.1610283
40131083021,666026,0,33.4988824,-112.0085793,Camelback East,164.5783547
40131109021,513364,0,33.4861814,-112.002024,Camelback East,126.8548112
40131108012,324256,0,33.4914446,-112.0194259,Camelback East,80.12527888
40131108013,325572,0,33.4915282,-112.0151124,Camelback East,80.45046906
40131109012,663782,0,33.4841678,-112.0085609,Camelback East,164.0238511
40131109022,808371,0,33.4888392,-111.9984497,Camelback East,199.752516
40136133001,21621706,4666,33.721486,-111.9516525,Desert View,5342.831661
40131036093,788259,2061,33.6193638,-112.1033272,North Mountain,194.7827402
40131045011,645212,23669,33.5699123,-112.0956241,North Mountain,159.4351113
40131063002,723395,15976,33.543636,-112.05377,Camelback East,178.7545215
40131171001,1179352,7473,33.4996074,-112.0699641,Encanto,291.423776
40131135021,644173,0,33.4549381,-112.01722,Central City,159.1783692
40131168001,978373,0,33.4566036,-112.1125547,Estrella,241.7608602
40131168002,1100510,0,33.4695769,-112.1140369,Maryvale,271.9415236
40131169001,3171282,20005,33.4884301,-112.1233353,Alhambra,783.6396386
40131170002,570059,9252,33.4886581,-112.1119801,Encanto,140.8644292
40131170003,541313,0,33.4840183,-112.10925,Encanto,133.7611489
40131172001,727920,0,33.432047,-112.0339241,Central City,179.8726716
40131033032,692689,0,33.6371585,-112.0087106,Paradise Valley,171.1669153
40136144002,998809,0,33.6755958,-112.1470642,Deer Valley,246.8106979
40131033031,1268005,0,33.6330611,-112.0004652,Paradise Valley,313.3303755
40131033033,589756,0,33.6301366,-112.0093849,Paradise Valley,145.7316564
40131033041,392902,0,33.6374147,-112.0171581,Paradise Valley,97.08804871
40131033042,239609,0,33.6316988,-112.0145031,Paradise Valley,59.20858195
40131035011,595146,0,33.6228232,-112.026816,Paradise Valley,147.0635523
40131033052,485226,0,33.6369225,-112.0232484,Paradise Valley,119.9017707
40131033062,317345,0,33.6298238,-112.0221153,Paradise Valley,78.41753623
40131034001,838279,0,33.6090964,-112.004396,Paradise Valley,207.1429323
40131051022,1259411,0,33.5432538,-112.0349385,Camelback East,311.2067552
40131166052,649903,0,33.3811668,-112.1553935,Laveen,160.5942808
40131162033,2809650,0,33.3856605,-112.0214398,South Mountain,694.2785633
40131166061,659655,0,33.3883614,-112.1466353,Laveen,163.0040488
40131051024,549346,3554,33.5428229,-112.0426365,Camelback East,135.7461433
40131144011,1387781,0,33.443996,-112.1127649,Estrella,342.927624
40131033043,322304,0,33.6299302,-112.0177393,Paradise Valley,79.64292992
40131084002,557780,0,33.4992581,-112.0170425,Camelback East,137.8302269
40131084004,1305200,0,33.5060036,-112.0215644,Camelback East,322.521446
40131084005,320528,0,33.4986291,-112.0237349,Camelback East,79.20407144
40131086011,388062,5098,33.4990628,-112.0596441,Encanto,95.89206051
40131086021,489651,0,33.5064924,-112.0518986,Camelback East,120.9952104
40136117002,2613244,0,33.7052555,-112.1697768,Deer Valley,645.7456586
40136118003,597733,0,33.7019689,-112.1388266,Deer Valley,147.702813
40136147002,1054582,0,33.6725735,-112.1064325,Deer Valley,260.5924851
40136125002,2953593,0,33.7951425,-111.987841,Desert View,729.8475983
40131166062,621057,0,33.3811364,-112.1467257,Laveen,153.46629
40131166071,654982,0,33.39591,-112.1206399,Laveen,161.8493271
40131166102,1304118,0,33.3738699,-112.160254,Laveen,322.2540784
40131166111,1602784,0,33.3582371,-112.1596815,Laveen,396.0559403
40131166112,10971613,0,33.3418215,-112.1530135,Laveen,2711.14043
40136181001,1421745,14525,33.6447081,-112.1606478,Deer Valley,351.3202982
40136126002,660883,0,33.7612698,-111.9920578,Desert View,163.3074937
40136163001,2694263,0,33.6621371,-112.1432751,Deer Valley,665.7658586
40136167001,1053972,0,33.660256,-112.0697878,Deer Valley,260.4417511
40136186002,383542,0,33.6505366,-112.1020638,Deer Valley,94.77514591
40136182002,643604,0,33.6509356,-112.1475949,Deer Valley,159.0377664
40136184001,649687,0,33.6510217,-112.130127,Deer Valley,160.5409061
40136184002,839101,0,33.6510616,-112.1202061,Deer Valley,207.3460526
40131167151,523861,0,33.3567044,-111.9820008,Ahwatukee Foothills,129.4486724
40131167152,397721,0,33.3514469,-111.9845165,Ahwatukee Foothills,98.27884771
40131167171,594904,0,33.3236322,-111.9760799,Ahwatukee Foothills,147.0037529
40131167181,560805,0,33.322945,-111.9846752,Ahwatukee Foothills,138.5777195
40131167191,583108,0,33.3086811,-111.9844099,Ahwatukee Foothills,144.0889023
40131167193,631474,0,33.3161144,-111.9844427,Ahwatukee Foothills,156.0403828
40131042033,197156,188,33.5831098,-112.1483981,North Mountain,48.71823338
40131041002,695763,0,33.6147731,-112.1207126,North Mountain,171.9265161
40131041003,603089,0,33.6142125,-112.1294554,North Mountain,149.0263073
40131041004,774733,0,33.621645,-112.1287553,North Mountain,191.440398
40131042023,630552,0,33.6143061,-112.1469077,North Mountain,155.812552
40131042031,751389,0,33.5921636,-112.138281,North Mountain,185.6719788
40131042032,537984,0,33.5849791,-112.1385197,North Mountain,132.9385363
40131042034,445836,0,33.5864535,-112.1465637,North Mountain,110.1683048
40131146001,2581411,0,33.4441453,-112.1431681,Estrella,637.8795652
40131052001,2064590,0,33.5624548,-112.0453478,North Mountain,510.170512
40131052002,672858,10199,33.5569137,-112.0629716,North Mountain,166.2665761
40131086024,326649,0,33.5055936,-112.05846,Camelback East,80.71660115
40131143021,649200,0,33.440342,-112.0956515,Central City,160.420566
40131143022,656557,0,33.4404112,-112.0868985,Central City,162.2385175
40131144021,351555,0,33.4491062,-112.1040924,Central City,86.87099828
40131145002,633750,0,33.4477677,-112.1302642,Estrella,156.6027938
40131145003,1276807,0,33.4404701,-112.1260219,Estrella,315.5053937
40131167254,1257771,0,33.2942215,-112.0406333,Ahwatukee Foothills,310.801503
40131167271,1161402,0,33.3039296,-112.0634905,Ahwatukee Foothills,286.9882412
40131167272,1263595,0,33.2994409,-112.0845752,Ahwatukee Foothills,312.2406425
40131167281,2326335,0,33.3107879,-112.0678422,Ahwatukee Foothills,574.8490102
40131042035,650136,0,33.5927224,-112.1470087,North Mountain,160.6518563
40131042042,777502,13618,33.5929979,-112.1619386,North Mountain,192.1246317
40131042051,716754,24184,33.5787537,-112.1417374,North Mountain,177.1134972
40131042053,505345,2572,33.5761436,-112.1338557,North Mountain,124.8732762
40131042054,1851661,80901,33.5758737,-112.1215978,North Mountain,457.5546914
40131054001,1166863,0,33.5595638,-112.0866313,North Mountain,288.3376816
40131054002,768740,0,33.5643384,-112.0942588,North Mountain,189.9594977
40131054003,633017,0,33.5566915,-112.0954633,North Mountain,156.4216658
40131056011,641031,0,33.563947,-112.1212706,North Mountain,158.4019653
40131056022,646294,0,33.5639377,-112.1298941,North Mountain,159.7024789
40131056023,362403,0,33.5568533,-112.1317673,North Mountain,89.55159332
40131089012,275156,5234,33.5005986,-112.0862377,Encanto,67.99242338
40131089013,478080,5219,33.4974714,-112.0944532,Encanto,118.1359584
40131089021,388481,0,33.5073077,-112.095928,Alhambra,95.99559751
40131089023,370687,0,33.5073304,-112.0866257,Alhambra,91.59861114
40131149001,727806,0,33.4329935,-112.0780451,Central City,179.8445016
40131167291,557716,0,33.3075484,-112.0346607,Ahwatukee Foothills,137.8144122
40131039004,992040,474,33.6040566,-112.1131237,North Mountain,245.1380442
40131033024,647279,0,33.6197271,-112.0110898,Paradise Valley,159.9458773
40131033061,450557,0,33.6298116,-112.0275657,Paradise Valley,111.3348875
40131042182,1515367,0,33.6208282,-112.1604705,Deer Valley,374.4547625
40131162022,417746,0,33.3902284,-111.9822138,South Mountain,103.2271253
40131167122,617422,0,33.3015919,-111.9931295,Ahwatukee Foothills,152.5680633
40131099001,358687,0,33.4824678,-112.1734402,Maryvale,88.63335114
40131042061,626604,10858,33.575204,-112.1470431,North Mountain,154.8369814
40131042062,370076,0,33.5696969,-112.1389758,North Mountain,91.44762998
40131042063,645778,0,33.5711376,-112.1470579,North Mountain,159.5749727
40131042072,1655812,0,33.6312423,-112.1229551,Deer Valley,409.1594243
40131097022,427191,0,33.4832826,-112.2349141,Maryvale,105.5610321
40131097031,587375,0,33.4835454,-112.2160319,Maryvale,145.1432994
40131097041,347925,0,33.4894583,-112.2243424,Maryvale,85.97400713
40131097051,305128,0,33.4824354,-112.2237011,Maryvale,75.39865444
40131098021,653648,0,33.4913812,-112.1907679,Maryvale,161.519689
40131098022,360649,0,33.4856684,-112.1910853,Maryvale,89.11817115
40131099003,845086,0,33.4853419,-112.1822934,Maryvale,208.824976
40131099004,845635,10088,33.4898702,-112.1730741,Maryvale,208.9606367
40131100011,602367,4584,33.484778,-112.1646469,Maryvale,148.8478975
40131100021,609266,4612,33.4901746,-112.1652886,Maryvale,150.5526749
40131101001,1283450,16769,33.4902402,-112.1474308,Maryvale,317.1469123
40131101003,648023,0,33.4840935,-112.1472989,Maryvale,160.1297234
