geoid,aland20,awater20,lat20,lon20,name,land_acre
40131088022013.0,0,4921,33.5039253,-112.0732176,Alhambra,0
40131078001022.0,1825,18506,33.5230836,-112.0247164,Camelback East,0.450966625
40131053001000.0,132721,7218,33.5585568,-112.0712797,North Mountain,32.79602271
40136100022031.0,15745873,1689,33.8212284,-112.1868987,North Gateway,3890.883948
40136150021004.0,1273629,11343,33.6631115,-111.9832761,Desert View,314.720094
40131167133000.0,222447,91044,33.2984125,-112.0037349,Ahwatukee Foothills,54.96776594
40131063002005.0,382518,8394,33.5399422,-112.0523516,Camelback East,94.52211039
40131081001008.0,0,7402,33.5083738,-111.9924608,Camelback East,0
40131086012006.0,335,2845,33.4982159,-112.0537037,Encanto,0.082780175
40131171002000.0,3115,2589,33.5031852,-112.0801961,Encanto,0.769732075
40131107011002.0,78954,8847,33.4917693,-112.0452063,Camelback East,19.50992817
40131138002004.0,33067,8066,33.4407201,-111.9640888,Camelback East,8.171021035
40136123011093.0,29301,667,33.7070887,-112.0482818,Desert View,7.240423605
40131111001001.0,721423,14231,33.485469,-111.9565087,Camelback East,178.2672304
40131119003003.0,374995,3093,33.4695315,-112.0974462,Encanto,92.66313948
40131115011000.0,276673,6106,33.467355,-112.0204963,Encanto,68.36728167
40131089022012.0,20,5228,33.4995087,-112.099864,Alhambra,0.0049421
40131039004000.0,446282,474,33.6076591,-112.1117231,North Mountain,110.2785136
40131167182010.0,0,19236,33.3281623,-111.9821363,Ahwatukee Foothills,0
40131169001016.0,5330,217,33.4889338,-112.1130616,Alhambra,1.31706965
40131083011003.0,0,13888,33.516448,-112.008523,Camelback East,0
40131169001002.0,184768,3537,33.4925033,-112.1151931,Alhambra,45.65709664
40131136011008.0,76581,3302,33.4614146,-112.0110951,Central City,18.92354801
40131138001003.0,11131,306,33.4395183,-111.9795476,Central City,2.750525755
40131089024013.0,6579,284,33.5013118,-112.091072,Alhambra,1.625703795
40130822043002.0,2540384,17733,33.4283984,-112.2641023,Estrella,627.7415883
40131082002000.0,7766,8515,33.5021816,-111.9850959,Camelback East,1.91901743
40136124022026.0,7847938,2329,33.7444854,-112.0306683,Desert View,1939.264719
40131055032001.0,239943,10304,33.5540123,-112.106598,North Mountain,59.29111502
40131106002001.0,44209,1062,33.4930216,-112.0487306,Encanto,10.92426495
40131135032001.0,0,4027,33.4645885,-112.0145961,Central City,0
40136124022009.0,2501198,3447,33.7656659,-112.0139022,Desert View,618.0585318
40131099002004.0,76278,3674,33.4904838,-112.1817937,Maryvale,18.84867519
40131032093000.0,351565,941,33.594772,-111.9572543,Paradise Valley,86.87346933
40131036052011.0,403845,7131,33.6166417,-112.0797986,North Mountain,99.79211873
40131119001002.0,26234,39430,33.4749342,-112.087871,Encanto,6.48255257
40136123011092.0,0,19387,33.7112193,-112.0475932,Desert View,0
40131169001029.0,2273,78,33.4904908,-112.1289969,Alhambra,0.561669665
40131083011007.0,0,13750,33.5129524,-111.9994302,Camelback East,0
40131080001007.0,307826,10925,33.4947129,-111.9712118,Camelback East,76.06534373
40131080002036.0,106152,31,33.4922245,-111.9489265,Camelback East,26.23068996
40131099004003.0,0,10088,33.4879032,-112.1734197,Maryvale,0
40131138001005.0,0,11652,33.4410202,-111.9728254,Camelback East,0
40131042054006.0,7740,155,33.5693385,-112.1173044,North Mountain,1.9125927
