geoid,aland10,awater10,lat10,lon10,name,state_plac,land_acre
40136106003004,7091,0,33.8027374,-112.1241191,North Gateway,455000,1.752221555
40136100004012,20991,0,33.8670329,-112.159018,Rio Vista,455000,5.186981055
40136100004029,24391,0,33.866685,-112.1572797,Rio Vista,455000,6.027138055
40136100004004,26297,0,33.8704659,-112.1570864,Rio Vista,455000,6.498120185
40136100004008,18433,0,33.8649793,-112.1545925,Rio Vista,455000,4.554886465
40136100004014,16871,0,33.8642233,-112.1564359,Rio Vista,455000,4.168908455
40136119001043,24443,0,33.7285664,-112.1277649,Deer Valley,455000,6.039987515
40136119001012,47965,0,33.7295401,-112.1265493,Deer Valley,455000,11.85239133
40136114003008,12045,0,33.7386723,-112.2020298,Deer Valley,455000,2.976379725
40136114003003,16931,0,33.7386393,-112.1993374,Deer Valley,455000,4.183734755
40136106003033,11604,0,33.7996695,-112.1114636,North Gateway,455000,2.86740642
40136106003018,13495,0,33.8000061,-112.1146359,North Gateway,455000,3.334681975
40136123001018,82052,0,33.7211249,-112.0722464,Deer Valley,499999,20.27545946
40136118002010,23298,0,33.7118195,-112.1500616,Deer Valley,455000,5.75705229
40136118004000,51191,0,33.712158,-112.1369394,Deer Valley,455000,12.64955206
40136100002100,21031,0,33.8011659,-112.1360666,North Gateway,455000,5.196865255
40136145004000,23450,0,33.6961322,-112.113929,Deer Valley,455000,5.79461225
40136123001137,31469,0,33.7103956,-112.088055,Deer Valley,499999,7.776147245
40136123001060,77180,0,33.724722,-112.0979796,Deer Valley,499999,19.0715639
40136123001063,2671,0,33.7244386,-112.095703,Deer Valley,499999,0.660017455
40136145004013,1469,0,33.6906313,-112.1155097,Deer Valley,455000,0.362997245
40136161003009,5131,0,33.6687199,-112.1517745,Deer Valley,455000,1.267895755
40136120001044,24678,0,33.7707717,-112.1044021,North Gateway,455000,6.09805719
40136115003035,18052,0,33.7243323,-112.1783925,Deer Valley,455000,4.46073946
40136115003000,28972,0,33.7342851,-112.175301,North Gateway,455000,7.15912606
40136114003029,19638,0,33.7255566,-112.2018938,Deer Valley,455000,4.85264799
40136123001163,13189,0,33.6934319,-112.0549941,Deer Valley,455000,3.259067845
40136113001012,14179,0,33.7773545,-112.1103088,North Gateway,455000,3.503701795
40131167272011,11012,0,33.3021296,-112.0617166,Ahwatukee Foothills,455000,2.72112026
40131167142006,38024,0,33.2996585,-112.0252336,Ahwatukee Foothills,455000,9.39592052
40131167142005,489154,0,33.301971,-112.0289241,Ahwatukee Foothills,455000,120.8723992
40131125112021,26561,0,33.4170884,-112.218906,Estrella,455000,6.563355905
40131099003009,1125,0,33.4848831,-112.1863222,Maryvale,455000,0.277993125
40131168001005,11727,0,33.4639505,-112.1081106,Central City,455000,2.897800335
40131127002022,14392,0,33.4515812,-112.1182539,Estrella,455000,3.55633516
40131127002011,14011,0,33.4543737,-112.1210042,Estrella,455000,3.462188155
40131127002008,15077,0,33.4552381,-112.1181714,Estrella,455000,3.725602085
40131127001023,14719,0,33.457279,-112.1209327,Estrella,455000,3.637138495
40131127001015,14871,0,33.4582317,-112.1209078,Estrella,455000,3.674698455
40131085012006,33488,0,33.5044911,-112.0411118,Camelback East,455000,8.27505224
40131085012005,34147,0,33.5052626,-112.0410579,Camelback East,455000,8.437894435
40131084005001,39983,0,33.5013188,-112.0248192,Camelback East,455000,9.879999215
40131084004023,17169,0,33.5027591,-112.0295875,Camelback East,455000,4.242545745
40131084003008,19650,0,33.4962941,-112.0269472,Camelback East,455000,4.85561325
40131084003007,19429,0,33.4971761,-112.0269522,Camelback East,455000,4.801003045
40131084002010,21284,0,33.4999228,-112.0158666,Camelback East,455000,5.25938282
40131084002004,34066,0,33.4995583,-112.0206714,Camelback East,455000,8.41787893
40131084002003,19286,0,33.5014103,-112.0210831,Camelback East,455000,4.76566703
40131083021002,31248,0,33.5020855,-112.0113452,Camelback East,455000,7.72153704
40131083022016,24789,0,33.495686,-111.9965377,Camelback East,455000,6.125485845
40131083012008,4068,0,33.5028392,-112.0115044,Camelback East,455000,1.00522314
40131083012015,42306,0,33.5063971,-112.0057492,Camelback East,455000,10.45402413
40130822052024,44521,0,33.4244597,-112.2427452,Estrella,455000,11.00136171
40131034001017,145980,0,33.6007145,-112.0003347,Paradise Valley,455000,36.0723879
40131034001038,11294,0,33.5980608,-112.0088153,Paradise Valley,455000,2.79080387
40131034001053,11281,0,33.5991249,-112.0112065,Paradise Valley,455000,2.787591505
40131034001047,23265,0,33.6004144,-112.0122775,Paradise Valley,455000,5.748897825
40131043022004,177423,34194,33.5925095,-112.1221825,North Mountain,455000,43.84211042
40131042063007,67513,0,33.5710368,-112.1453097,North Mountain,455000,16.68279987
40131042063001,33268,0,33.5723303,-112.1454437,North Mountain,455000,8.22068914
40131042062002,38210,0,33.5703127,-112.1404705,North Mountain,455000,9.44188205
40131042061014,43287,0,33.5751237,-112.1494461,North Mountain,455000,10.69643414
40131042061013,58208,0,33.575204,-112.1470431,North Mountain,455000,14.38348784
40131042061010,108878,0,33.5786939,-112.1499639,North Mountain,455000,26.90429819
40131042054017,338524,52267,33.568273,-112.1275333,North Mountain,455000,83.65097302
40131042054000,30125,160,33.5766426,-112.1170287,North Mountain,455000,7.444038125
40131098022005,43354,0,33.4864236,-112.1889832,Maryvale,455000,10.71299017
40132173003019,47120,0,33.5079769,-111.9422585,Camelback East,455000,11.6435876
40131122012010,30605,0,33.4677584,-112.1400276,Maryvale,455000,7.562648525
40131122011009,14794,0,33.4785042,-112.1462894,Maryvale,455000,3.65567137
40131122011010,20098,0,33.47454,-112.1354735,Maryvale,455000,4.96631629
40131121001017,52285,0,33.477395,-112.1235515,Maryvale,455000,12.91988493
40131168002066,38959,0,33.4675648,-112.100896,Encanto,455000,9.626963695
40131168002048,15829,0,33.4705386,-112.1033482,Encanto,455000,3.911425045
40136169002007,55493,0,33.6565476,-112.0384059,Paradise Valley,455000,13.71259777
40136169002001,17778,0,33.6580947,-112.0327034,Paradise Valley,455000,4.39303269
40136169002000,24173,0,33.6592475,-112.0317566,Paradise Valley,455000,5.973269165
40131032072042,49636,0,33.6012774,-111.9315255,Paradise Valley,455000,12.26530378
40131032072043,2408,0,33.6022117,-111.9331372,Paradise Valley,455000,0.59502884
40131032072034,6577,0,33.5969763,-111.9425132,Paradise Valley,455000,1.625209585
40131032072032,5611,0,33.596977,-111.9396212,Paradise Valley,455000,1.386506155
40131032072029,43276,0,33.6010189,-111.9415809,Paradise Valley,455000,10.69371598
40131090023009,23495,0,33.5028387,-112.1028184,Alhambra,455000,5.805731975
40131090023003,9798,0,33.5048786,-112.1005151,Alhambra,455000,2.42113479
40131090023002,38077,0,33.5053968,-112.1019789,Alhambra,455000,9.409017085
40131089024006,32722,0,33.5034644,-112.0891362,Alhambra,455000,8.08576981
40131089023008,40978,0,33.5052911,-112.0846668,Alhambra,455000,10.12586869
40131089022008,15921,0,33.5009447,-112.092366,Alhambra,455000,3.934158705
40131089022002,89337,0,33.5032028,-112.0934543,Alhambra,455000,22.07561939
40131089022010,24954,0,33.500451,-112.0977645,Alhambra,455000,6.16625817
40131088022009,16947,0,33.5063801,-112.0682967,Alhambra,455000,4.187688435
40131088022001,19585,0,33.5088171,-112.0682896,Alhambra,455000,4.839551425
40131088021005,27024,0,33.5070305,-112.0766686,Alhambra,455000,6.67776552
40131086023000,164043,0,33.5074086,-112.0628274,Camelback East,455000,40.53584552
40131086024000,102509,0,33.5072229,-112.0576902,Camelback East,455000,25.33048645
40131086023006,10236,0,33.503323,-112.0622938,Camelback East,455000,2.52936678
40131086023001,20385,0,33.5046854,-112.061195,Camelback East,455000,5.037235425
40131086024006,20410,0,33.504681,-112.0568245,Camelback East,455000,5.04341305
40131085022000,162278,0,33.5038699,-112.0323763,Camelback East,455000,40.09970519
40131085024005,40458,0,33.5049057,-112.0357179,Camelback East,455000,9.99737409
40131085024000,121371,0,33.5077802,-112.0327314,Camelback East,455000,29.99138096
40131084002014,12339,0,33.4996227,-112.019308,Camelback East,455000,3.049028595
40131083011021,12115,0,33.512422,-112.0049463,Camelback East,455000,2.993677075
40131083011014,20044,0,33.5147485,-112.0073891,Camelback East,455000,4.95297262
40131082002003,15322,0,33.496229,-111.9814067,Camelback East,455000,3.78614281
40131082002012,23602,0,33.4972928,-111.9826186,Camelback East,455000,5.83217221
40131081001011,16792,0,33.5061984,-111.9873476,Camelback East,455000,4.14938716
40131081001019,19233,0,33.499946,-111.9797308,Camelback East,455000,4.752570465
40131080001012,16098,0,33.4940669,-111.9700406,Camelback East,455000,3.97789629
40131042042002,13204,0,33.5956953,-112.1594837,North Mountain,455000,3.26277442
40131042042011,23513,0,33.5949389,-112.1584397,North Mountain,455000,5.810179865
40131042042021,36368,0,33.5927557,-112.157862,North Mountain,455000,8.98671464
40131042034001,33746,0,33.5881485,-112.1490774,North Mountain,455000,8.33880533
40131042021019,15217,0,33.6127018,-112.1415396,North Mountain,455000,3.760196785
40131075002022,19526,0,33.5191065,-112.0732485,Alhambra,455000,4.82497223
40131074004002,88982,0,33.511412,-112.0986601,Alhambra,455000,21.98789711
40131074002012,56131,0,33.5136483,-112.0848429,Alhambra,455000,13.87025076
40131074002010,18234,0,33.5144856,-112.087937,Alhambra,455000,4.50571257
40131037023007,23280,0,33.5962,-112.0648204,North Mountain,455000,5.7526044
40131037023012,376,0,33.5947633,-112.0653227,North Mountain,455000,0.09291148
40131037023018,10785,0,33.5906647,-112.0651924,North Mountain,455000,2.665027425
40131037022009,31457,0,33.5847937,-112.054292,North Mountain,455000,7.773181985
40131036153005,38898,0,33.5829982,-112.0986196,North Mountain,455000,9.61189029
40131036142006,50826,0,33.6054161,-112.0723148,North Mountain,455000,12.55935873
40131036123025,19428,0,33.6283383,-112.0838985,North Mountain,455000,4.80075594
40131036123024,20845,0,33.6299725,-112.0840729,North Mountain,455000,5.150903725
40131036123023,12296,0,33.6303631,-112.0831117,North Mountain,455000,3.03840308
40131036123022,10570,0,33.6301044,-112.0819139,North Mountain,455000,2.61189985
40131036111004,226051,4009,33.6362176,-112.0591785,North Mountain,455000,55.85833236
40131036113041,41695,0,33.6121803,-112.0615907,North Mountain,455000,10.30304298
40131042251000,109278,0,33.6378471,-112.1534281,Deer Valley,455000,27.00314019
40136196001020,29408,0,33.6459288,-112.0027596,Paradise Valley,455000,7.26686384
40136196001025,21027,0,33.645354,-112.0050415,Paradise Valley,455000,5.195876835
40136196001029,28726,0,33.6446324,-112.0051699,Paradise Valley,455000,7.09833823
40136165003002,11400,0,33.6612671,-112.1049316,Deer Valley,455000,2.816997
40136148002011,14606,0,33.6731877,-112.0872553,Deer Valley,455000,3.60921563
40136148002008,17220,0,33.6742971,-112.0914821,Deer Valley,455000,4.2551481
40136148001011,70486,0,33.6708757,-112.0932864,Deer Valley,455000,17.41744303
40136148001009,51573,0,33.6729121,-112.0941036,Deer Valley,455000,12.74394617
40136148001003,23148,0,33.6748372,-112.0936073,Deer Valley,455000,5.71998654
40136193001001,83754,0,33.6535848,-112.0444059,Paradise Valley,455000,20.69603217
40136194001014,50155,0,33.641599,-112.0384396,Paradise Valley,455000,12.39355128
40136194001016,5741,0,33.6428145,-112.0326847,Paradise Valley,455000,1.418629805
40136169002010,15697,0,33.6572094,-112.0406528,Paradise Valley,455000,3.878807185
40136169003012,12356,0,33.6669371,-112.0361354,Paradise Valley,455000,3.05322938
40136199003024,44591,0,33.6409604,-111.9491823,Paradise Valley,455000,11.01865906
40131145001014,21309,0,33.4475223,-112.12123,Estrella,455000,5.265560445
40131137005018,3850,0,33.4605513,-111.9816407,Camelback East,455000,0.95135425
40131124023002,10275,0,33.4669801,-112.1724183,Maryvale,455000,2.539003875
40131123025010,21627,0,33.4735754,-112.1584676,Maryvale,455000,5.344139835
40131123023000,17187,0,33.4799666,-112.1568557,Maryvale,455000,4.246993635
40131032122016,11128,0,33.6148093,-111.969914,Paradise Valley,455000,2.74978444
40131032062009,19060,0,33.6088169,-111.9561676,Paradise Valley,455000,4.7098213
40130820122029,29958,0,33.5013496,-112.2953235,Maryvale,455000,7.40277159
40130820021003,52125,0,33.5075373,-112.2814027,Maryvale,455000,12.88034813
40131125021001,22058,0,33.4724579,-112.1986664,Maryvale,455000,5.45064209
40131124021020,35992,0,33.469109,-112.1856143,Maryvale,455000,8.89380316
40131124021019,29557,0,33.4673938,-112.1840064,Maryvale,455000,7.303682485
40131124021005,37474,0,33.4716455,-112.1828993,Maryvale,455000,9.26001277
40131124021004,21551,0,33.4705603,-112.1858459,Maryvale,455000,5.325359855
40131124012016,35482,0,33.4736269,-112.1829675,Maryvale,455000,8.76777961
40131124012018,31537,0,33.4745315,-112.1791911,Maryvale,455000,7.792950385
40131124012004,26196,0,33.4774801,-112.1822246,Maryvale,455000,6.47316258
40131123021000,74576,0,33.4788875,-112.1678576,Maryvale,455000,18.42810248
40131100011007,40190,0,33.4843045,-112.1652933,Maryvale,455000,9.93114995
40131100011005,37978,0,33.4852126,-112.1638824,Maryvale,455000,9.38455369
40131100011003,11860,0,33.4861558,-112.163722,Maryvale,455000,2.9306653
40131100011002,100026,0,33.4868383,-112.1611178,Maryvale,455000,24.71692473
40131099003024,52641,0,33.4811694,-112.1796698,Maryvale,455000,13.00785431
40131099003020,9373,0,33.4832633,-112.1858406,Maryvale,455000,2.316115165
40131099003008,18809,0,33.4849247,-112.1850351,Maryvale,455000,4.647797945
40130820161018,34147,0,33.5051886,-112.2653299,Maryvale,455000,8.437894435
40131046001003,43571,0,33.5820332,-112.0664146,North Mountain,455000,10.76661196
40131045021006,17036,0,33.579333,-112.0830782,North Mountain,455000,4.20968078
40136166001005,21640,0,33.6682751,-112.0944357,Deer Valley,455000,5.3473522
40131051033041,0,6861,33.5149506,-112.0043007,Camelback East,455000,0
40131107022019,536,0,33.4825,-112.0392207,Encanto,455000,0.13244828
40131105022016,14487,0,33.4825254,-112.0701591,Encanto,455000,3.579810135
40136150002034,20473,0,33.6941098,-111.9848765,Desert View,455000,5.058980665
40131042272000,0,900,33.5885753,-112.1604372,North Mountain,427820,0
40131173001028,69322,0,33.410893,-112.1316155,Estrella,455000,17.12981281
40131139001004,13837,0,33.4498864,-112.0373253,Central City,455000,3.419191885
40131133003003,3329,0,33.4580673,-112.0369123,Central City,455000,0.822612545
40131032083012,44642,0,33.5923852,-111.9835646,Paradise Valley,455000,11.03126141
40131079002015,46392,0,33.5232975,-111.9876304,Camelback East,455000,11.46369516
40131132031003,13327,0,33.4617206,-112.0629402,Central City,455000,3.293168335
40131136012008,0,3321,33.4598961,-112.0078191,Camelback East,455000,0
40131051021007,20296,0,33.5594568,-112.0375038,Camelback East,455000,5.01524308
40131172001036,25547,0,33.4271409,-112.0355582,Central City,455000,6.312791435
40131049003034,181,0,33.5825589,-112.009655,Paradise Valley,455000,0.044726005
40131049003003,5604,0,33.5960137,-112.0094634,Paradise Valley,455000,1.38477642
40131148001016,13264,0,33.4291856,-112.0955879,Central City,455000,3.27760072
40131130001021,27277,0,33.4602522,-112.081311,Central City,455000,6.740283085
40131125052002,184827,0,33.4597343,-112.1929938,Estrella,455000,45.67167584
40131166121031,11276,0,33.3819659,-112.1257898,Laveen,455000,2.78635598
40131166122005,14327,0,33.3825309,-112.1221259,Laveen,455000,3.540273335
40131166121010,53507,0,33.3875533,-112.1291237,Laveen,455000,13.22184724
40131042272001,1689,0,33.5881813,-112.1598916,North Mountain,427820,0.417360345
40131166081021,22558,0,33.3745226,-112.2131437,Laveen,455000,5.57419459
40131168001033,6097,0,33.4611846,-112.1086551,Estrella,455000,1.506599185
40131168001011,184565,0,33.4640271,-112.1145558,Maryvale,455000,45.60693433
40131072012007,6836,0,33.5138431,-112.1186721,Alhambra,455000,1.68920978
40131072012008,6808,0,33.5138441,-112.1181648,Alhambra,455000,1.68229084
40131125051007,10631,0,33.4651715,-112.1946082,Maryvale,455000,2.626973255
40131125051003,8490,0,33.4643841,-112.1935177,Maryvale,455000,2.09792145
40131167203013,1120,0,33.3159357,-112.0015059,Ahwatukee Foothills,455000,0.2767576
40131166041005,11410,0,33.3857779,-112.1796149,Laveen,455000,2.81946805
40131167301013,90432,0,33.2978842,-112.1191843,Ahwatukee Foothills,455000,22.34619936
40131166092017,110314,0,33.369124,-112.1837745,Laveen,455000,27.25914097
40131166133010,8500,0,33.3713963,-112.1077352,South Mountain,455000,2.1003925
40131167042010,26940,0,33.3770018,-112.0062362,South Mountain,455000,6.6570087
40131162033027,3575,0,33.3787154,-112.0159992,South Mountain,455000,0.883400375
40130820171010,16225,0,33.4662854,-112.2602245,Maryvale,455000,4.009278625
40131125111021,40880,0,33.4134894,-112.2356702,Estrella,455000,10.1016524
40136152001065,5556,0,33.652587,-111.9314492,Desert View,499999,1.37291538
40131166112073,18745,0,33.3222726,-112.166187,Laveen,499999,4.631983225
40131051023002,360,0,33.557713,-112.0399492,Camelback East,455000,0.0889578
40131052001030,2430,0,33.5552813,-112.0464548,North Mountain,455000,0.60046515
40131052001009,1969,0,33.5600297,-112.0480092,North Mountain,455000,0.486549745
40131138021065,1933,0,33.4369993,-111.9774429,Camelback East,455000,0.477653965
40131123023002,75336,0,33.4787138,-112.1592457,Maryvale,455000,18.61590228
40136150002047,13846,0,33.687543,-111.9994769,Desert View,455000,3.42141583
40131036081009,20951,0,33.6299527,-112.1063068,Deer Valley,455000,5.177096855
40131166102017,12832,0,33.3734283,-112.1487796,Laveen,455000,3.17085136
40136151002008,14439,0,33.6952475,-111.9815061,Desert View,455000,3.567949095
40130822052026,6346,0,33.4245247,-112.2419168,Estrella,455000,1.56812833
40131172001005,283526,0,33.4341072,-112.0405853,Central City,455000,70.06069223
40131172001060,10950,0,33.4264092,-112.0494203,Central City,455000,2.70579975
40131099001004,41727,0,33.4823903,-112.1716343,Maryvale,455000,10.31095034
40131123025004,211,0,33.4767787,-112.1598087,Maryvale,455000,0.052139155
40131172002016,20471,0,33.4340831,-112.0527126,Central City,455000,5.058486455
40131168001012,74613,0,33.4641889,-112.1118477,Maryvale,455000,18.43724537
40131168001054,29781,0,33.4590687,-112.1051807,Central City,455000,7.359034005
40131168001043,20969,0,33.4605452,-112.1074657,Central City,455000,5.181544745
40131138021019,2644,0,33.4376493,-112.0256736,Central City,455000,0.65334562
40131138021117,71593,0,33.4228474,-112.0061335,South Mountain,455000,17.69098827
40131112041002,15982,0,33.463893,-111.9445867,Camelback East,455000,3.94923211
40131112041006,417121,0,33.4581713,-111.9475873,Camelback East,455000,103.0726847
40131112041034,199,0,33.4509926,-111.9502169,Camelback East,455000,0.049173895
40131112014013,62877,0,33.4749034,-111.9705525,Camelback East,455000,15.53722109
40131112014011,34429,0,33.4733418,-111.9638719,Camelback East,455000,8.507578045
40131112014007,24251,0,33.4759769,-111.9637702,Camelback East,455000,5.992543355
40131112013007,3312,0,33.4696643,-111.969926,Camelback East,455000,0.81841176
40131112013001,358165,0,33.471031,-111.9735208,Camelback East,455000,88.50436233
40131111003036,42046,0,33.4868225,-111.971716,Camelback East,455000,10.38977683
40131111001035,56134,0,33.4807222,-111.9627733,Camelback East,455000,13.87099207
40131059003016,22443,0,33.5390184,-112.1229296,Alhambra,455000,5.545777515
40131059002004,45119,0,33.5451069,-112.1281121,Alhambra,455000,11.1491305
40131059001011,99330,0,33.5487757,-112.1278236,Alhambra,455000,24.54493965
40131059001015,14260,0,33.5484237,-112.1320662,Alhambra,455000,3.5237173
40131059001017,15524,0,33.5481004,-112.133325,Alhambra,455000,3.83605802
40131166052018,23455,0,33.390701,-112.154084,Laveen,455000,5.795847775
40131166052003,3330,0,33.3919423,-112.1565563,Laveen,499999,0.82285965
40131166123044,137761,0,33.3496138,-112.1206618,Laveen,499999,34.04143191
40131125141021,10741,0,33.3956051,-112.1698314,Laveen,455000,2.654154805
40131125141022,15485,0,33.3948565,-112.1701222,Laveen,455000,3.826420925
40136198003015,12037,0,33.6427751,-111.9921065,Paradise Valley,455000,2.974402885
40136198001008,27293,0,33.6471469,-111.9879897,Paradise Valley,455000,6.744236765
40131122023010,19018,0,33.4743127,-112.1469343,Maryvale,455000,4.69944289
40131122023011,19265,0,33.4743333,-112.1477898,Maryvale,455000,4.760477825
40131122023001,16378,0,33.4764851,-112.150575,Maryvale,455000,4.04708569
40131122021002,25634,0,33.4692617,-112.148338,Maryvale,455000,6.33428957
40131122021000,33351,0,33.4688198,-112.1442159,Maryvale,455000,8.241198855
40131052002013,13920,0,33.5542739,-112.0582412,North Mountain,455000,3.4397016
40131052002007,29458,0,33.5578372,-112.0587097,North Mountain,455000,7.27921909
40131052001016,13104,0,33.5585402,-112.0496749,North Mountain,455000,3.23806392
40131052001014,1226,0,33.5585522,-112.0480113,North Mountain,455000,0.30295073
40131052001019,120143,0,33.5573363,-112.0461476,North Mountain,455000,29.68793602
40131052001002,31156,0,33.5612935,-112.0453797,North Mountain,455000,7.69880338
40131052001037,13989,0,33.5601347,-112.0512489,North Mountain,455000,3.456751845
40131051013028,55771,0,33.5701061,-112.0193306,Paradise Valley,455000,13.78129296
40131086024001,20548,0,33.5087623,-112.0595425,Camelback East,455000,5.07751354
40131086023011,5012,0,33.5026452,-112.0644516,Camelback East,455000,1.23849026
40131086024008,20098,0,33.5033191,-112.0595897,Camelback East,455000,4.96631629
40131085012023,19724,0,33.4956713,-112.0416332,Camelback East,455000,4.87389902
40131084003004,20390,0,33.4989833,-112.026949,Camelback East,455000,5.03847095
40131083013003,55670,0,33.5087183,-112.0029461,Camelback East,455000,13.75633535
40131083013000,35733,0,33.5090134,-111.9963262,Camelback East,455000,8.829802965
40131083011029,46227,0,33.5104568,-112.0063355,Camelback East,455000,11.42292284
40131083011023,17140,0,33.5115323,-112.0048797,Camelback East,455000,4.2353797
40131081001017,12237,0,33.5007436,-111.978664,Camelback East,455000,3.023823885
40131081001021,12282,0,33.5016043,-111.9798527,Camelback East,455000,3.03494361
40131081001033,16613,0,33.5025053,-111.9811975,Camelback East,455000,4.105155365
40131081001023,35381,0,33.5037939,-111.9838906,Camelback East,455000,8.742822005
40131042182005,76112,0,33.6224909,-112.1532713,Deer Valley,455000,18.80765576
40136187001002,46317,0,33.6535414,-112.0882739,Deer Valley,455000,11.44516229
40136187001001,18582,0,33.6536778,-112.0853407,Deer Valley,455000,4.59170511
40136189001013,15205,0,33.6426152,-112.0677354,Deer Valley,455000,3.757231525
40136189004016,123009,0,33.6416009,-112.0806322,Deer Valley,455000,30.39613895
40136189004012,18238,0,33.6439388,-112.0796303,Deer Valley,455000,4.50670099
40136189004006,15731,0,33.6470556,-112.0811555,Deer Valley,455000,3.887208755
40136189004002,15916,0,33.6478636,-112.0775184,Deer Valley,455000,3.93292318
40136189003013,37868,0,33.6496457,-112.0765092,Deer Valley,455000,9.35737214
40136189003008,16844,0,33.6513215,-112.081068,Deer Valley,455000,4.16223662
40131166122018,38430,0,33.3854342,-112.1184252,Laveen,499999,9.49624515
40131166131009,4623,0,33.3864068,-112.1163229,South Mountain,499999,1.142366415
40131155002012,47696,0,33.3945286,-112.1445541,Laveen,499999,11.78592008
40131166063002,55989,0,33.3865247,-112.1355825,Laveen,499999,13.83516185
40131085024004,2604,0,33.5039877,-112.0387784,Camelback East,455000,0.64346142
40131170002016,6157,0,33.4941734,-112.1106221,Alhambra,455000,1.521425485
40131085012017,8497,0,33.4965943,-112.0433618,Camelback East,455000,2.099651185
40131085011005,11859,0,33.49882,-112.0447423,Camelback East,455000,2.930418195
40131107021024,8633,0,33.4932013,-112.0436853,Camelback East,455000,2.133257465
40131107022020,1080,0,33.4824656,-112.0394187,Encanto,455000,0.2668734
40131089022012,20,5228,33.4995087,-112.099864,Encanto,455000,0.0049421
40136150003007,14870,0,33.6727943,-111.9937204,Desert View,455000,3.67445135
40131149001027,16237,0,33.4285428,-112.0768694,Central City,455000,4.012243885
40131168001030,847914,0,33.4566466,-112.1128139,Estrella,455000,209.523789
40131166032025,21150,0,33.3869724,-112.2140474,Laveen,455000,5.22627075
40130822031047,9226,0,33.4294285,-112.288391,Estrella,455000,2.27979073
40130822031037,25621,0,33.4222973,-112.2832552,Estrella,455000,6.331077205
40130822031051,16392,0,33.4221728,-112.2792846,Estrella,455000,4.05054516
40136150002048,13316,0,33.6880273,-111.9984062,Desert View,455000,3.29045018
40131033031010,7403,0,33.6338475,-112.0031019,Paradise Valley,455000,1.829318315
40131036081006,302282,0,33.6319167,-112.1075488,Deer Valley,455000,74.69539361
40131167042002,11778,0,33.3760921,-112.0015574,South Mountain,455000,2.91040269
40136100004011,45635,0,33.869716,-112.1583877,Rio Vista,455000,11.27663668
40136100001072,1997923,0,33.938717,-112.1429961,Rio Vista,499999,493.6967629
40136100002005,124464,0,33.9105135,-112.1471732,Rio Vista,455000,30.75567672
40136116001004,19385,0,33.718438,-112.1482589,Deer Valley,455000,4.790130425
40136100001093,4098,0,33.8823384,-112.2208115,Rio Vista,499999,1.01263629
40136124002048,3258188,0,33.7537221,-112.0403006,Desert View,455000,805.1145457
40136122001026,130392,0,33.7314721,-112.0431186,Desert View,455000,32.22051516
,,,,,,,0
40136122001000,16916854,2618,33.7503955,-112.0902306,Desert View,455000,4180.239208
40136120001039,664224,0,33.767048,-112.1067731,North Gateway,455000,164.1330715
40136120001037,12755,0,33.7706862,-112.0825923,North Gateway,455000,3.151824275
40136119001041,41083,0,33.7336545,-112.1376362,Deer Valley,455000,10.15181472
40136116002015,14875,0,33.7193222,-112.1550026,Deer Valley,455000,3.675686875
40136113001013,28332,0,33.7781501,-112.1104678,North Gateway,455000,7.00097886
40136124002036,226555,0,33.7535718,-111.9938605,Desert View,455000,55.98287328
40136123001046,6056,0,33.7257871,-112.0920639,Deer Valley,455000,1.49646788
40136100002101,7178,0,33.8209252,-112.1421641,North Gateway,449360,1.77371969
40136115001030,13629,0,33.7146734,-112.1740074,Deer Valley,455000,3.367794045
40136115002036,16080,0,33.7208134,-112.1762168,Deer Valley,455000,3.9734484
40136115001020,14829,0,33.7206023,-112.1719161,Deer Valley,455000,3.664320045
40136123001131,11319,0,33.7102551,-112.0924176,Deer Valley,455000,2.796981495
40136123003012,16084,0,33.7406488,-112.1121601,Deer Valley,455000,3.97443682
40136120001049,46908,0,33.7747883,-112.1024071,North Gateway,455000,11.59120134
40136133001039,6891,0,33.7262887,-111.9577704,Desert View,455000,1.702800555
40131167122002,12556,0,33.3035742,-111.9900163,Ahwatukee Foothills,455000,3.10265038
40131167321038,30345,0,33.3525195,-112.097525,South Mountain,455000,7.498401225
40131167322010,13049,0,33.3571195,-112.0916934,South Mountain,455000,3.224473145
40131166032051,68334,0,33.3783199,-112.1975787,Laveen,499999,16.88567307
40131125112031,20310,0,33.4146633,-112.2204509,Estrella,455000,5.01870255
40131125112030,71848,0,33.4138136,-112.2190391,Estrella,455000,17.75400004
40131125141043,2923,0,33.3991687,-112.2037717,Estrella,499999,0.722287915
40131167331041,322343,0,33.317984,-112.1357495,Laveen,455000,79.65256702
40131167331038,9714753,0,33.3314969,-112.1279282,Laveen,455000,2400.56404
40131167041028,24789,0,33.367865,-111.9728671,South Mountain,455000,6.125485845
40131167041013,17792,0,33.3762991,-111.9945953,South Mountain,455000,4.39649216
40131167042029,18395,0,33.3715852,-112.0276916,South Mountain,455000,4.545496475
40131167042027,39247,0,33.3713929,-112.0300121,South Mountain,455000,9.698129935
40131167043045,35228,0,33.3678721,-112.0480138,South Mountain,455000,8.70501494
40131167032027,22719,0,33.3615676,-112.0520301,South Mountain,455000,5.613978495
40131167103009,51506,0,33.3234509,-112.0038774,Ahwatukee Foothills,455000,12.72739013
40131152001003,101393,0,33.4089249,-111.9815974,South Mountain,455000,25.05471727
40131152001004,7254,0,33.4075592,-111.9808341,South Mountain,455000,1.79249967
40131152003061,249453,0,33.4093065,-111.9904924,South Mountain,455000,61.64108357
